img1,img2,label
./Detectedface/ClientFace/0005/0005_00_00_02_456.jpg,./Detectedface/ImposterFace/0005/0005_00_02_03_54.jpg,0
./Detectedface/ClientFace/0004/0004_01_06_03_106.jpg,./Detectedface/ClientFace/0004/0004_01_06_03_25.jpg,1
./Detectedface/ClientFace/0005/0005_00_00_02_233.jpg,./Detectedface/ClientFace/0005/0005_00_00_02_355.jpg,1
./Detectedface/ClientFace/0004/0004_01_06_03_383.jpg,./Detectedface/ClientFace/0004/0004_01_00_02_70.jpg,1
./Detectedface/ClientFace/0004/0004_01_06_03_262.jpg,./Detectedface/ClientFace/0004/0004_01_00_02_440.jpg,1
./Detectedface/ClientFace/0001/0001_00_00_01_89.jpg,./Detectedface/ClientFace/0001/0001_00_00_01_318.jpg,1
./Detectedface/ClientFace/0008/0008_00_00_02_177.jpg,./Detectedface/ClientFace/0008/0008_00_00_02_173.jpg,1
./Detectedface/ClientFace/0005/0005_00_00_02_412.jpg,./Detectedface/ImposterFace/0005/0005_00_01_03_202.jpg,0
./Detectedface/ClientFace/0008/0008_00_00_02_162.jpg,./Detectedface/ImposterFace/0008/0008_00_08_03_280.jpg,0
./Detectedface/ClientFace/0002/0002_01_00_01_221.jpg,./Detectedface/ClientFace/0002/0002_01_00_01_128.jpg,1
./Detectedface/ClientFace/0007/0007_01_00_01_417.jpg,./Detectedface/ImposterFace/0007/0007_01_08_03_385.jpg,0
./Detectedface/ClientFace/0001/0001_00_00_02_388.jpg,./Detectedface/ClientFace/0001/0001_00_00_02_445.jpg,1
./Detectedface/ClientFace/0008/0008_00_00_02_223.jpg,./Detectedface/ImposterFace/0008/0008_00_02_02_153.jpg,0
./Detectedface/ClientFace/0006/0006_00_06_03_161.jpg,./Detectedface/ImposterFace/0006/0006_00_01_03_474.jpg,0
./Detectedface/ClientFace/0006/0006_00_06_03_270.jpg,./Detectedface/ClientFace/0006/0006_00_06_03_101.jpg,1
./Detectedface/ClientFace/0008/0008_00_00_02_306.jpg,./Detectedface/ImposterFace/0008/0008_00_02_03_147.jpg,0
./Detectedface/ClientFace/0001/0001_00_00_02_79.jpg,./Detectedface/ImposterFace/0001/0001_00_00_01_224.jpg,0
./Detectedface/ClientFace/0002/0002_01_00_01_308.jpg,./Detectedface/ImposterFace/0002/0002_01_01_03_439.jpg,0
./Detectedface/ClientFace/0007/0007_01_05_03_29.jpg,./Detectedface/ClientFace/0007/0007_01_05_03_167.jpg,1
./Detectedface/ClientFace/0003/0003_01_00_01_240.jpg,./Detectedface/ImposterFace/0003/0003_01_02_03_61.jpg,0
./Detectedface/ClientFace/0002/0002_01_00_01_217.jpg,./Detectedface/ImposterFace/0002/0002_01_08_03_433.jpg,0
./Detectedface/ClientFace/0002/0002_01_00_01_89.jpg,./Detectedface/ImposterFace/0002/0002_01_04_03_212.jpg,0
./Detectedface/ClientFace/0005/0005_00_00_02_423.jpg,./Detectedface/ClientFace/0005/0005_00_00_01_491.jpg,1
./Detectedface/ClientFace/0002/0002_01_00_01_92.jpg,./Detectedface/ClientFace/0002/0002_01_00_01_158.jpg,1
./Detectedface/ClientFace/0007/0007_01_05_03_227.jpg,./Detectedface/ImposterFace/0007/0007_01_04_03_180.jpg,0
./Detectedface/ClientFace/0008/0008_00_00_02_496.jpg,./Detectedface/ClientFace/0008/0008_00_00_02_426.jpg,1
./Detectedface/ClientFace/0003/0003_01_00_01_29.jpg,./Detectedface/ImposterFace/0003/0003_01_01_03_24.jpg,0
./Detectedface/ClientFace/0005/0005_00_00_01_309.jpg,./Detectedface/ClientFace/0005/0005_00_00_01_195.jpg,1
./Detectedface/ClientFace/0005/0005_00_00_02_255.jpg,./Detectedface/ImposterFace/0005/0005_00_01_03_43.jpg,0
./Detectedface/ClientFace/0003/0003_01_00_01_487.jpg,./Detectedface/ClientFace/0003/0003_01_00_01_12.jpg,1
./Detectedface/ClientFace/0007/0007_01_00_02_318.jpg,./Detectedface/ClientFace/0007/0007_01_00_01_455.jpg,1
./Detectedface/ClientFace/0004/0004_01_00_02_499.jpg,./Detectedface/ImposterFace/0004/0004_01_02_03_30.jpg,0
./Detectedface/ClientFace/0005/0005_00_00_02_54.jpg,./Detectedface/ClientFace/0005/0005_00_00_01_195.jpg,1
./Detectedface/ClientFace/0005/0005_00_00_02_133.jpg,./Detectedface/ImposterFace/0005/0005_00_01_03_43.jpg,0
./Detectedface/ClientFace/0004/0004_01_06_03_20.jpg,./Detectedface/ImposterFace/0004/0004_01_08_03_336.jpg,0
./Detectedface/ClientFace/0005/0005_00_00_02_441.jpg,./Detectedface/ClientFace/0005/0005_00_00_02_380.jpg,1
./Detectedface/ClientFace/0004/0004_01_06_03_209.jpg,./Detectedface/ImposterFace/0004/0004_01_03_03_49.jpg,0
./Detectedface/ClientFace/0008/0008_00_00_02_252.jpg,./Detectedface/ImposterFace/0008/0008_00_08_03_268.jpg,0
./Detectedface/ClientFace/0007/0007_00_00_01_53.jpg,./Detectedface/ImposterFace/0007/0007_01_02_03_381.jpg,0
./Detectedface/ClientFace/0002/0002_01_00_01_120.jpg,./Detectedface/ImposterFace/0002/0002_01_02_03_379.jpg,0
./Detectedface/ClientFace/0008/0008_00_00_02_302.jpg,./Detectedface/ImposterFace/0008/0008_00_01_03_190.jpg,0
./Detectedface/ClientFace/0001/0001_00_00_02_250.jpg,./Detectedface/ClientFace/0001/0001_00_00_01_459.jpg,1
./Detectedface/ClientFace/0008/0008_00_00_02_292.jpg,./Detectedface/ImposterFace/0008/0008_00_04_02_279.jpg,0
./Detectedface/ClientFace/0007/0007_00_00_01_82.jpg,./Detectedface/ClientFace/0007/0007_01_05_03_83.jpg,1
./Detectedface/ClientFace/0005/0005_00_00_02_76.jpg,./Detectedface/ClientFace/0005/0005_00_00_02_325.jpg,1
./Detectedface/ClientFace/0002/0002_01_00_01_48.jpg,./Detectedface/ClientFace/0002/0002_01_00_01_61.jpg,1
./Detectedface/ClientFace/0001/0001_00_00_02_343.jpg,./Detectedface/ClientFace/0001/0001_00_00_01_127.jpg,1
./Detectedface/ClientFace/0006/0006_00_06_03_270.jpg,./Detectedface/ClientFace/0006/0006_00_06_03_386.jpg,1
./Detectedface/ClientFace/0007/0007_01_00_01_481.jpg,./Detectedface/ImposterFace/0007/0007_01_02_03_381.jpg,0
./Detectedface/ClientFace/0006/0006_00_06_03_187.jpg,./Detectedface/ImposterFace/0006/0006_00_00_01_252.jpg,0
./Detectedface/ClientFace/0004/0004_01_00_02_127.jpg,./Detectedface/ImposterFace/0004/0004_01_03_02_212.jpg,0
./Detectedface/ClientFace/0007/0007_01_00_02_318.jpg,./Detectedface/ClientFace/0007/0007_01_05_03_51.jpg,1
./Detectedface/ClientFace/0001/0001_00_00_01_163.jpg,./Detectedface/ClientFace/0001/0001_00_00_01_459.jpg,1
./Detectedface/ClientFace/0004/0004_01_00_02_499.jpg,./Detectedface/ImposterFace/0004/0004_01_00_01_107.jpg,0
./Detectedface/ClientFace/0007/0007_00_00_01_312.jpg,./Detectedface/ClientFace/0007/0007_01_00_02_474.jpg,1
./Detectedface/ClientFace/0003/0003_01_00_01_23.jpg,./Detectedface/ImposterFace/0003/0003_01_08_03_130.jpg,0
./Detectedface/ClientFace/0004/0004_01_06_03_495.jpg,./Detectedface/ClientFace/0004/0004_01_06_03_31.jpg,1
./Detectedface/ClientFace/0001/0001_00_00_01_217.jpg,./Detectedface/ImposterFace/0001/0001_00_03_03_275.jpg,0
./Detectedface/ClientFace/0001/0001_00_00_02_290.jpg,./Detectedface/ImposterFace/0001/0001_00_00_01_440.jpg,0
./Detectedface/ClientFace/0005/0005_00_00_01_66.jpg,./Detectedface/ImposterFace/0005/0005_00_02_03_54.jpg,0
./Detectedface/ClientFace/0008/0008_00_00_02_223.jpg,./Detectedface/ImposterFace/0008/0008_00_04_02_279.jpg,0
./Detectedface/ClientFace/0004/0004_01_06_03_389.jpg,./Detectedface/ImposterFace/0004/0004_01_01_02_225.jpg,0
./Detectedface/ClientFace/0001/0001_00_00_02_97.jpg,./Detectedface/ImposterFace/0001/0001_00_00_01_86.jpg,0
./Detectedface/ClientFace/0003/0003_01_00_01_86.jpg,./Detectedface/ClientFace/0003/0003_01_00_01_112.jpg,1
./Detectedface/ClientFace/0008/0008_00_00_02_22.jpg,./Detectedface/ClientFace/0008/0008_00_00_02_263.jpg,1
./Detectedface/ClientFace/0006/0006_00_06_03_187.jpg,./Detectedface/ImposterFace/0006/0006_00_03_02_119.jpg,0
./Detectedface/ClientFace/0005/0005_00_00_01_51.jpg,./Detectedface/ClientFace/0005/0005_00_00_02_325.jpg,1
./Detectedface/ClientFace/0002/0002_01_00_01_96.jpg,./Detectedface/ClientFace/0002/0002_01_00_01_319.jpg,1
./Detectedface/ClientFace/0001/0001_00_00_02_163.jpg,./Detectedface/ClientFace/0001/0001_00_00_02_145.jpg,1
./Detectedface/ClientFace/0005/0005_00_00_02_423.jpg,./Detectedface/ClientFace/0005/0005_00_00_02_355.jpg,1
./Detectedface/ClientFace/0002/0002_01_00_01_96.jpg,./Detectedface/ClientFace/0002/0002_01_00_01_347.jpg,1
./Detectedface/ClientFace/0005/0005_00_00_01_188.jpg,./Detectedface/ImposterFace/0005/0005_00_02_03_488.jpg,0
./Detectedface/ClientFace/0001/0001_00_00_02_163.jpg,./Detectedface/ClientFace/0001/0001_00_00_02_16.jpg,1
./Detectedface/ClientFace/0008/0008_00_00_02_79.jpg,./Detectedface/ClientFace/0008/0008_00_00_02_188.jpg,1
./Detectedface/ClientFace/0007/0007_01_05_03_154.jpg,./Detectedface/ImposterFace/0007/0007_01_04_02_260.jpg,0
./Detectedface/ClientFace/0006/0006_00_06_03_72.jpg,./Detectedface/ClientFace/0006/0006_00_06_03_109.jpg,1
./Detectedface/ClientFace/0008/0008_00_00_02_437.jpg,./Detectedface/ImposterFace/0008/0008_00_03_03_360.jpg,0
./Detectedface/ClientFace/0007/0007_01_00_02_253.jpg,./Detectedface/ImposterFace/0007/0007_01_01_03_73.jpg,0
./Detectedface/ClientFace/0005/0005_00_00_02_233.jpg,./Detectedface/ClientFace/0005/0005_00_00_01_491.jpg,1
./Detectedface/ClientFace/0002/0002_01_00_01_136.jpg,./Detectedface/ImposterFace/0002/0002_01_02_03_498.jpg,0
./Detectedface/ClientFace/0006/0006_00_00_02_54.jpg,./Detectedface/ImposterFace/0006/0006_00_03_03_492.jpg,0
./Detectedface/ClientFace/0006/0006_00_06_03_396.jpg,./Detectedface/ClientFace/0006/0006_00_06_03_154.jpg,1
./Detectedface/ClientFace/0006/0006_00_06_03_99.jpg,./Detectedface/ClientFace/0006/0006_00_00_02_243.jpg,1
./Detectedface/ClientFace/0007/0007_01_05_03_166.jpg,./Detectedface/ClientFace/0007/0007_00_00_01_248.jpg,1
./Detectedface/ClientFace/0004/0004_01_00_02_433.jpg,./Detectedface/ClientFace/0004/0004_01_00_02_440.jpg,1
./Detectedface/ClientFace/0002/0002_01_00_01_496.jpg,./Detectedface/ImposterFace/0002/0002_01_01_03_222.jpg,0
./Detectedface/ClientFace/0004/0004_01_06_03_161.jpg,./Detectedface/ClientFace/0004/0004_01_06_03_416.jpg,1
./Detectedface/ClientFace/0008/0008_00_00_02_274.jpg,./Detectedface/ImposterFace/0008/0008_00_04_03_429.jpg,0
./Detectedface/ClientFace/0008/0008_00_00_02_306.jpg,./Detectedface/ClientFace/0008/0008_00_00_02_127.jpg,1
./Detectedface/ClientFace/0001/0001_00_00_02_174.jpg,./Detectedface/ImposterFace/0001/0001_00_00_01_175.jpg,0
./Detectedface/ClientFace/0006/0006_00_06_03_322.jpg,./Detectedface/ImposterFace/0006/0006_00_08_03_363.jpg,0
./Detectedface/ClientFace/0004/0004_01_06_03_236.jpg,./Detectedface/ImposterFace/0004/0004_01_08_03_88.jpg,0
./Detectedface/ClientFace/0008/0008_00_00_02_5.jpg,./Detectedface/ImposterFace/0008/0008_00_03_02_405.jpg,0
./Detectedface/ClientFace/0004/0004_01_06_03_354.jpg,./Detectedface/ImposterFace/0004/0004_01_01_02_225.jpg,0
./Detectedface/ClientFace/0006/0006_00_06_03_99.jpg,./Detectedface/ClientFace/0006/0006_00_00_01_201.jpg,1
./Detectedface/ClientFace/0001/0001_00_00_02_174.jpg,./Detectedface/ImposterFace/0001/0001_00_01_02_152.jpg,0
./Detectedface/ClientFace/0005/0005_00_00_02_233.jpg,./Detectedface/ClientFace/0005/0005_00_00_02_251.jpg,1
./Detectedface/ClientFace/0008/0008_00_00_02_127.jpg,./Detectedface/ImposterFace/0008/0008_00_04_03_467.jpg,0
./Detectedface/ClientFace/0002/0002_01_00_01_323.jpg,./Detectedface/ClientFace/0002/0002_01_00_01_136.jpg,1
./Detectedface/ClientFace/0004/0004_01_06_03_207.jpg,./Detectedface/ClientFace/0004/0004_01_06_03_35.jpg,1
./Detectedface/ClientFace/0007/0007_01_05_03_495.jpg,./Detectedface/ClientFace/0007/0007_01_05_03_385.jpg,1
./Detectedface/ClientFace/0001/0001_00_00_02_2.jpg,./Detectedface/ImposterFace/0001/0001_00_00_01_265.jpg,0
./Detectedface/ClientFace/0002/0002_01_00_01_89.jpg,./Detectedface/ClientFace/0002/0002_01_00_01_311.jpg,1
./Detectedface/ClientFace/0007/0007_00_00_01_82.jpg,./Detectedface/ClientFace/0007/0007_01_00_02_474.jpg,1
./Detectedface/ClientFace/0005/0005_00_00_02_233.jpg,./Detectedface/ClientFace/0005/0005_00_00_02_226.jpg,1
./Detectedface/ClientFace/0008/0008_00_00_02_127.jpg,./Detectedface/ImposterFace/0008/0008_00_03_03_344.jpg,0
./Detectedface/ClientFace/0007/0007_01_05_03_11.jpg,./Detectedface/ImposterFace/0007/0007_01_04_03_429.jpg,0
./Detectedface/ClientFace/0006/0006_00_00_01_199.jpg,./Detectedface/ImposterFace/0006/0006_00_01_03_423.jpg,0
./Detectedface/ClientFace/0008/0008_00_00_02_306.jpg,./Detectedface/ClientFace/0008/0008_00_00_02_459.jpg,1
./Detectedface/ClientFace/0003/0003_01_00_01_444.jpg,./Detectedface/ClientFace/0003/0003_01_00_01_490.jpg,1
./Detectedface/ClientFace/0005/0005_00_00_01_136.jpg,./Detectedface/ClientFace/0005/0005_00_00_02_37.jpg,1
./Detectedface/ClientFace/0002/0002_01_00_01_368.jpg,./Detectedface/ImposterFace/0002/0002_01_03_03_291.jpg,0
./Detectedface/ClientFace/0007/0007_01_00_01_257.jpg,./Detectedface/ClientFace/0007/0007_01_05_03_167.jpg,1
./Detectedface/ClientFace/0005/0005_00_00_01_439.jpg,./Detectedface/ImposterFace/0005/0005_00_02_03_103.jpg,0
./Detectedface/ClientFace/0006/0006_00_06_03_99.jpg,./Detectedface/ClientFace/0006/0006_00_06_03_109.jpg,1
./Detectedface/ClientFace/0001/0001_00_00_01_321.jpg,./Detectedface/ImposterFace/0001/0001_00_00_01_265.jpg,0
./Detectedface/ClientFace/0001/0001_00_00_01_63.jpg,./Detectedface/ImposterFace/0001/0001_00_00_01_175.jpg,0
./Detectedface/ClientFace/0005/0005_00_00_01_425.jpg,./Detectedface/ImposterFace/0005/0005_00_04_03_169.jpg,0
./Detectedface/ClientFace/0007/0007_01_00_01_417.jpg,./Detectedface/ImposterFace/0007/0007_01_00_01_441.jpg,0
./Detectedface/ClientFace/0006/0006_00_00_02_54.jpg,./Detectedface/ImposterFace/0006/0006_00_00_01_281.jpg,0
./Detectedface/ClientFace/0007/0007_01_05_03_11.jpg,./Detectedface/ImposterFace/0007/0007_01_00_01_469.jpg,0
./Detectedface/ClientFace/0003/0003_01_00_01_0.jpg,./Detectedface/ImposterFace/0003/0003_01_02_02_230.jpg,0
./Detectedface/ClientFace/0007/0007_01_05_03_29.jpg,./Detectedface/ClientFace/0007/0007_01_05_03_84.jpg,1
./Detectedface/ClientFace/0002/0002_01_00_01_323.jpg,./Detectedface/ClientFace/0002/0002_01_00_01_65.jpg,1
./Detectedface/ClientFace/0001/0001_00_00_01_217.jpg,./Detectedface/ImposterFace/0001/0001_00_04_03_387.jpg,0
./Detectedface/ClientFace/0007/0007_01_05_03_181.jpg,./Detectedface/ImposterFace/0007/0007_01_03_03_158.jpg,0
./Detectedface/ClientFace/0004/0004_01_06_03_207.jpg,./Detectedface/ClientFace/0004/0004_01_06_03_329.jpg,1
./Detectedface/ClientFace/0002/0002_01_00_01_315.jpg,./Detectedface/ImposterFace/0002/0002_01_04_03_212.jpg,0
./Detectedface/ClientFace/0002/0002_01_00_01_206.jpg,./Detectedface/ClientFace/0002/0002_01_00_01_227.jpg,1
./Detectedface/ClientFace/0007/0007_01_05_03_426.jpg,./Detectedface/ClientFace/0007/0007_01_00_01_299.jpg,1
./Detectedface/ClientFace/0004/0004_01_00_01_220.jpg,./Detectedface/ImposterFace/0004/0004_01_02_03_20.jpg,0
./Detectedface/ClientFace/0004/0004_01_06_03_20.jpg,./Detectedface/ImposterFace/0004/0004_01_03_03_49.jpg,0
./Detectedface/ClientFace/0002/0002_01_00_01_192.jpg,./Detectedface/ImposterFace/0002/0002_01_08_03_141.jpg,0
./Detectedface/ClientFace/0002/0002_01_00_01_355.jpg,./Detectedface/ImposterFace/0002/0002_01_00_01_300.jpg,0
./Detectedface/ClientFace/0001/0001_00_00_02_34.jpg,./Detectedface/ClientFace/0001/0001_00_00_01_372.jpg,1
./Detectedface/ClientFace/0001/0001_00_00_01_325.jpg,./Detectedface/ImposterFace/0001/0001_00_00_01_413.jpg,0
./Detectedface/ClientFace/0008/0008_00_00_02_105.jpg,./Detectedface/ImposterFace/0008/0008_00_01_03_190.jpg,0
./Detectedface/ClientFace/0006/0006_00_06_03_115.jpg,./Detectedface/ClientFace/0006/0006_00_06_03_455.jpg,1
./Detectedface/ClientFace/0008/0008_00_00_02_485.jpg,./Detectedface/ClientFace/0008/0008_00_00_02_184.jpg,1
./Detectedface/ClientFace/0003/0003_01_00_01_157.jpg,./Detectedface/ClientFace/0003/0003_01_00_01_452.jpg,1
./Detectedface/ClientFace/0007/0007_01_00_02_395.jpg,./Detectedface/ClientFace/0007/0007_01_00_02_34.jpg,1
./Detectedface/ClientFace/0001/0001_00_00_02_290.jpg,./Detectedface/ImposterFace/0001/0001_00_00_01_175.jpg,0
./Detectedface/ClientFace/0005/0005_00_00_01_309.jpg,./Detectedface/ClientFace/0005/0005_00_00_02_290.jpg,1
./Detectedface/ClientFace/0005/0005_00_00_02_42.jpg,./Detectedface/ClientFace/0005/0005_00_00_01_12.jpg,1
./Detectedface/ClientFace/0005/0005_00_00_02_282.jpg,./Detectedface/ImposterFace/0005/0005_00_02_03_103.jpg,0
./Detectedface/ClientFace/0004/0004_01_06_03_41.jpg,./Detectedface/ImposterFace/0004/0004_01_08_03_336.jpg,0
./Detectedface/ClientFace/0003/0003_01_00_01_487.jpg,./Detectedface/ClientFace/0003/0003_01_00_01_494.jpg,1
./Detectedface/ClientFace/0003/0003_01_00_01_204.jpg,./Detectedface/ClientFace/0003/0003_01_00_01_176.jpg,1
./Detectedface/ClientFace/0007/0007_01_05_03_227.jpg,./Detectedface/ImposterFace/0007/0007_01_03_02_260.jpg,0
./Detectedface/ClientFace/0004/0004_01_06_03_344.jpg,./Detectedface/ImposterFace/0004/0004_01_00_01_107.jpg,0
./Detectedface/ClientFace/0007/0007_01_05_03_426.jpg,./Detectedface/ClientFace/0007/0007_01_05_03_167.jpg,1
./Detectedface/ClientFace/0008/0008_00_00_02_492.jpg,./Detectedface/ClientFace/0008/0008_00_00_02_177.jpg,1
./Detectedface/ClientFace/0003/0003_01_00_01_456.jpg,./Detectedface/ClientFace/0003/0003_01_00_01_168.jpg,1
./Detectedface/ClientFace/0005/0005_00_00_01_12.jpg,./Detectedface/ImposterFace/0005/0005_00_01_03_43.jpg,0
./Detectedface/ClientFace/0007/0007_01_05_03_495.jpg,./Detectedface/ClientFace/0007/0007_00_00_01_248.jpg,1
./Detectedface/ClientFace/0007/0007_01_05_03_396.jpg,./Detectedface/ImposterFace/0007/0007_01_01_03_68.jpg,0
./Detectedface/ClientFace/0001/0001_00_00_01_30.jpg,./Detectedface/ImposterFace/0001/0001_00_04_03_49.jpg,0
./Detectedface/ClientFace/0008/0008_00_00_02_433.jpg,./Detectedface/ClientFace/0008/0008_00_00_02_448.jpg,1
./Detectedface/ClientFace/0001/0001_00_00_02_79.jpg,./Detectedface/ImposterFace/0001/0001_00_01_03_244.jpg,0
./Detectedface/ClientFace/0003/0003_01_00_01_65.jpg,./Detectedface/ImposterFace/0003/0003_01_04_03_145.jpg,0
./Detectedface/ClientFace/0007/0007_01_00_01_409.jpg,./Detectedface/ImposterFace/0007/0007_01_04_03_429.jpg,0
./Detectedface/ClientFace/0006/0006_00_00_01_472.jpg,./Detectedface/ImposterFace/0006/0006_00_08_03_68.jpg,0
./Detectedface/ClientFace/0008/0008_00_00_02_43.jpg,./Detectedface/ClientFace/0008/0008_00_00_02_212.jpg,1
./Detectedface/ClientFace/0002/0002_01_00_01_311.jpg,./Detectedface/ImposterFace/0002/0002_01_03_03_291.jpg,0
./Detectedface/ClientFace/0003/0003_01_00_01_262.jpg,./Detectedface/ClientFace/0003/0003_01_00_01_494.jpg,1
./Detectedface/ClientFace/0001/0001_00_00_02_343.jpg,./Detectedface/ClientFace/0001/0001_00_00_02_224.jpg,1
./Detectedface/ClientFace/0003/0003_01_00_01_285.jpg,./Detectedface/ImposterFace/0003/0003_01_08_03_471.jpg,0
./Detectedface/ClientFace/0008/0008_00_00_02_302.jpg,./Detectedface/ImposterFace/0008/0008_00_00_01_136.jpg,0
./Detectedface/ClientFace/0007/0007_01_00_01_199.jpg,./Detectedface/ClientFace/0007/0007_01_05_03_83.jpg,1
./Detectedface/ClientFace/0004/0004_01_00_01_277.jpg,./Detectedface/ImposterFace/0004/0004_01_00_01_107.jpg,0
./Detectedface/ClientFace/0001/0001_00_00_01_387.jpg,./Detectedface/ClientFace/0001/0001_00_00_02_329.jpg,1
./Detectedface/ClientFace/0007/0007_00_00_01_48.jpg,./Detectedface/ClientFace/0007/0007_01_05_03_51.jpg,1
./Detectedface/ClientFace/0007/0007_01_00_02_467.jpg,./Detectedface/ImposterFace/0007/0007_01_08_03_385.jpg,0
./Detectedface/ClientFace/0002/0002_01_00_01_355.jpg,./Detectedface/ImposterFace/0002/0002_01_08_03_433.jpg,0
./Detectedface/ClientFace/0003/0003_01_00_01_303.jpg,./Detectedface/ImposterFace/0003/0003_01_02_02_230.jpg,0
./Detectedface/ClientFace/0003/0003_01_00_01_240.jpg,./Detectedface/ClientFace/0003/0003_01_00_01_51.jpg,1
